id,tweet,bow,match,polarity
364, MigunaMiguna Let me congratulate the 16 Kenyatta University students who have assembled 500000 prototype medical ventilators as their,"{'migunamiguna': 1, 'let': 1, 'me': 1, 'congratulate': 1, 'the': 1, '16': 1, 'kenyatta': 1, 'university': 1, 'students': 1, 'who': 1, 'have': 1, 'assembled': 1, '500000': 1, 'prototype': 1, 'medical': 1, 'ventilators': 1, 'as': 1, 'their': 1}",{'congratulate': 1},positive
365, CellersRian I would like to announce that I will be continuing my baseball at Texas tech university I want to thank every coach that,"{'cellersrian': 1, 'i': 3, 'would': 1, 'like': 1, 'to': 2, 'announce': 1, 'that': 2, 'will': 1, 'be': 1, 'continuing': 1, 'my': 1, 'baseball': 1, 'at': 1, 'texas': 1, 'tech': 1, 'university': 1, 'want': 1, 'thank': 1, 'every': 1, 'coach': 1}","{'like': 1, 'thank': 1}",positive
366, JRehling realDonaldTrump You mailed in your ballot hypocriteAnd youre known to commit fraud Trump University bankrupt Trump c,"{'jrehling': 1, 'realdonaldtrump': 1, 'you': 1, 'mailed': 1, 'in': 1, 'your': 1, 'ballot': 1, 'hypocriteand': 1, 'youre': 1, 'known': 1, 'to': 1, 'commit': 1, 'fraud': 1, 'trump': 2, 'university': 1, 'bankrupt': 1, 'c': 1}","{'fraud': 1, 'trump': 2, 'bankrupt': 1}",neutral
367,The latest data compiled by Johns Hopkins University shows more than 20000 people in the US have now died,"{'the': 2, 'latest': 1, 'data': 1, 'compiled': 1, 'by': 1, 'johns': 1, 'hopkins': 1, 'university': 1, 'shows': 1, 'more': 1, 'than': 1, '20000': 1, 'people': 1, 'in': 1, 'us': 1, 'have': 1, 'now': 1, 'died': 1}",{'died': 1},negative
368, keiyuuart TWICE UNIVERSITYThreadScenes from the Twice college au webtoon that will never beplease treat like a sm au dont r,"{'keiyuuart': 1, 'twice': 2, 'universitythreadscenes': 1, 'from': 1, 'the': 1, 'college': 1, 'au': 2, 'webtoon': 1, 'that': 1, 'will': 1, 'never': 1, 'beplease': 1, 'treat': 1, 'like': 1, 'a': 1, 'sm': 1, 'dont': 1, 'r': 1}",{'like': 1},positive
369, NewMidEast I was so saddened to learn that Ruth Mandel had passed away  She was always such a strong center of gravitya rock of Gibr,"{'newmideast': 1, 'i': 1, 'was': 2, 'so': 1, 'saddened': 1, 'to': 1, 'learn': 1, 'that': 1, 'ruth': 1, 'mandel': 1, 'had': 1, 'passed': 1, 'away': 1, 'she': 1, 'always': 1, 'such': 1, 'a': 1, 'strong': 1, 'center': 1, 'of': 2, 'gravitya': 1, 'rock': 1, 'gibr': 1}",{'strong': 1},positive
370, sarah052794 University Life  School Friends Relationships by sarah052794 on Wattpad  ,"{'sarah052794': 2, 'university': 1, 'life': 1, 'school': 1, 'friends': 1, 'relationships': 1, 'by': 1, 'on': 1, 'wattpad': 1}",{},neutral
371, XHNews BREAKING US becomes country with most COVID19 deaths worldwide surpassing Italy  Johns Hopkins University ,"{'xhnews': 1, 'breaking': 1, 'us': 1, 'becomes': 1, 'country': 1, 'with': 1, 'most': 1, 'covid19': 1, 'deaths': 1, 'worldwide': 1, 'surpassing': 1, 'italy': 1, 'johns': 1, 'hopkins': 1, 'university': 1}",{'breaking': 1},negative
372, TDOnline FSU FAMU confirm students have tested positive for coronavirus ,"{'tdonline': 1, 'fsu': 1, 'famu': 1, 'confirm': 1, 'students': 1, 'have': 1, 'tested': 1, 'positive': 1, 'for': 1, 'coronavirus': 1}",{'positive': 1},positive
373, sarah052794 Riley in University by sarah052794 on Wattpad  ,"{'sarah052794': 2, 'riley': 1, 'in': 1, 'university': 1, 'by': 1, 'on': 1, 'wattpad': 1}",{},neutral
374, f0lake Mama always said one thing no one can take away from you is your education I said period So I present you me with a BS i,"{'f0lake': 1, 'mama': 1, 'always': 1, 'said': 2, 'one': 2, 'thing': 1, 'no': 1, 'can': 1, 'take': 1, 'away': 1, 'from': 1, 'you': 2, 'is': 1, 'your': 1, 'education': 1, 'i': 3, 'period': 1, 'so': 1, 'present': 1, 'me': 1, 'with': 1, 'a': 1, 'bs': 1}",{'bs': 1},negative
375, f0lake Mama always said one thing no one can take away from you is your education I said period So I present you me with a BS i,"{'f0lake': 1, 'mama': 1, 'always': 1, 'said': 2, 'one': 2, 'thing': 1, 'no': 1, 'can': 1, 'take': 1, 'away': 1, 'from': 1, 'you': 2, 'is': 1, 'your': 1, 'education': 1, 'i': 3, 'period': 1, 'so': 1, 'present': 1, 'me': 1, 'with': 1, 'a': 1, 'bs': 1}",{'bs': 1},negative
376, SoySantyMendoza Update from Zoom University I have found myself in an endless loop of not doing my work and then stressing bc Im not,"{'soysantymendoza': 1, 'update': 1, 'from': 1, 'zoom': 1, 'university': 1, 'i': 1, 'have': 1, 'found': 1, 'myself': 1, 'in': 1, 'an': 1, 'endless': 1, 'loop': 1, 'of': 1, 'not': 2, 'doing': 1, 'my': 1, 'work': 1, 'and': 1, 'then': 1, 'stressing': 1, 'bc': 1, 'im': 1}",{'work': 1},positive
377,doubtline jonothingEB Twitter is clearly the worst place to explain how university budgets work but its simultan ,"{'doubtline': 1, 'jonothingeb': 1, 'twitter': 1, 'is': 1, 'clearly': 1, 'the': 1, 'worst': 1, 'place': 1, 'to': 1, 'explain': 1, 'how': 1, 'university': 1, 'budgets': 1, 'work': 1, 'but': 1, 'its': 1, 'simultan': 1}","{'clearly': 1, 'worst': 1, 'work': 1}",positive
378, dwilliamsjr7 AGTG EXTREMELY BLESSED to have received my first D1 scholarship offer to the UNIVERSITY OF NOHERN COLORADO  zac,"{'dwilliamsjr7': 1, 'agtg': 1, 'extremely': 1, 'blessed': 1, 'to': 2, 'have': 1, 'received': 1, 'my': 1, 'first': 1, 'd1': 1, 'scholarship': 1, 'offer': 1, 'the': 1, 'university': 1, 'of': 1, 'nohern': 1, 'colorado': 1, 'zac': 1}",{},neutral
379, CrikIT Community show of appreciation for Aga Khan University trained Pakistani American physician Dr Saud Anwar for his leadership,"{'crikit': 1, 'community': 1, 'show': 1, 'of': 1, 'appreciation': 1, 'for': 2, 'aga': 1, 'khan': 1, 'university': 1, 'trained': 1, 'pakistani': 1, 'american': 1, 'physician': 1, 'dr': 1, 'saud': 1, 'anwar': 1, 'his': 1, 'leadership': 1}",{},neutral
380, GeorgeTakei To spur confidence in the reopening of America Trump will be reopening Trump University in Florida and his three bankrupt,"{'georgetakei': 1, 'to': 1, 'spur': 1, 'confidence': 1, 'in': 2, 'the': 1, 'reopening': 2, 'of': 1, 'america': 1, 'trump': 2, 'will': 1, 'be': 1, 'university': 1, 'florida': 1, 'and': 1, 'his': 1, 'three': 1, 'bankrupt': 1}","{'confidence': 1, 'trump': 2, 'bankrupt': 1}",positive
381, ignacioaries University of Sto Thomas UST scary storiesa thread ,"{'ignacioaries': 1, 'university': 1, 'of': 1, 'sto': 1, 'thomas': 1, 'ust': 1, 'scary': 1, 'storiesa': 1, 'thread': 1}",{'scary': 1},negative
382,Bloody brilliant decision here from the Feds Government subsidised training for unemployed people in high demand s ,"{'bloody': 1, 'brilliant': 1, 'decision': 1, 'here': 1, 'from': 1, 'the': 1, 'feds': 1, 'government': 1, 'subsidised': 1, 'training': 1, 'for': 1, 'unemployed': 1, 'people': 1, 'in': 1, 'high': 1, 'demand': 1, 's': 1}","{'bloody': 1, 'brilliant': 1, 'unemployed': 1}",negative
383, nicoleepricee5 After a lot of thought and prayer Oklahoma Im ready for you and what you have planned Id like to thank everyone who,"{'nicoleepricee5': 1, 'after': 1, 'a': 1, 'lot': 1, 'of': 1, 'thought': 1, 'and': 2, 'prayer': 1, 'oklahoma': 1, 'im': 1, 'ready': 1, 'for': 1, 'you': 2, 'what': 1, 'have': 1, 'planned': 1, 'id': 1, 'like': 1, 'to': 1, 'thank': 1, 'everyone': 1, 'who': 1}","{'ready': 1, 'like': 1, 'thank': 1}",positive
384, ESPNCFB How would you stack your position groups to make your Dream University possible  ,"{'espncfb': 1, 'how': 1, 'would': 1, 'you': 1, 'stack': 1, 'your': 2, 'position': 1, 'groups': 1, 'to': 1, 'make': 1, 'dream': 1, 'university': 1, 'possible': 1}",{},neutral
385,DavidWohl realDonaldTrump You know his University and charitable foundation were not shut down for fraud right ,"{'davidwohl': 1, 'realdonaldtrump': 1, 'you': 1, 'know': 1, 'his': 1, 'university': 1, 'and': 1, 'charitable': 1, 'foundation': 1, 'were': 1, 'not': 1, 'shut': 1, 'down': 1, 'for': 1, 'fraud': 1, 'right': 1}","{'charitable': 1, 'fraud': 1, 'right': 1}",positive
386, montanamario10 Blessed to receive another offer from Hamline University Thanks to CoachYourison HamlineFootball and coach taylor g,"{'montanamario10': 1, 'blessed': 1, 'to': 2, 'receive': 1, 'another': 1, 'offer': 1, 'from': 1, 'hamline': 1, 'university': 1, 'thanks': 1, 'coachyourison': 1, 'hamlinefootball': 1, 'and': 1, 'coach': 1, 'taylor': 1, 'g': 1}",{},neutral
387, WSJ The US has passed 500000 confirmed coronavirus cases according to data compiled by Johns Hopkins University ,"{'wsj': 1, 'the': 1, 'us': 1, 'has': 1, 'passed': 1, '500000': 1, 'confirmed': 1, 'coronavirus': 1, 'cases': 1, 'according': 1, 'to': 1, 'data': 1, 'compiled': 1, 'by': 1, 'johns': 1, 'hopkins': 1, 'university': 1}",{},neutral
388,Coliemta A couple of years ago the highest state paid employees were the university sportsball coaches  The top p ,"{'coliemta': 1, 'a': 1, 'couple': 1, 'of': 1, 'years': 1, 'ago': 1, 'the': 3, 'highest': 1, 'state': 1, 'paid': 1, 'employees': 1, 'were': 1, 'university': 1, 'sportsball': 1, 'coaches': 1, 'top': 1, 'p': 1}",{'top': 1},positive
389, AvinashMeetoo John Conway has died from COVID19 He was a mathematician and a professor at both the University of Cambridge and Princ,"{'avinashmeetoo': 1, 'john': 1, 'conway': 1, 'has': 1, 'died': 1, 'from': 1, 'covid19': 1, 'he': 1, 'was': 1, 'a': 2, 'mathematician': 1, 'and': 2, 'professor': 1, 'at': 1, 'both': 1, 'the': 1, 'university': 1, 'of': 1, 'cambridge': 1, 'princ': 1}",{'died': 1},negative
390, NasCook1 Excited to receive an offer from The University of Tennessee at Chattanooga CoachMYeager MBAFootball Elite3 Rbcoachdgrah,"{'nascook1': 1, 'excited': 1, 'to': 1, 'receive': 1, 'an': 1, 'offer': 1, 'from': 1, 'the': 1, 'university': 1, 'of': 1, 'tennessee': 1, 'at': 1, 'chattanooga': 1, 'coachmyeager': 1, 'mbafootball': 1, 'elite3': 1, 'rbcoachdgrah': 1}",{'excited': 1},positive
391, jenzhuscott Full genome submitted by Public Health School of Fudan University on 5th Jan Anyone still blaming China need to be real,"{'jenzhuscott': 1, 'full': 1, 'genome': 1, 'submitted': 1, 'by': 1, 'public': 1, 'health': 1, 'school': 1, 'of': 1, 'fudan': 1, 'university': 1, 'on': 1, '5th': 1, 'jan': 1, 'anyone': 1, 'still': 1, 'blaming': 1, 'china': 1, 'need': 1, 'to': 1, 'be': 1, 'real': 1}",{},neutral
392, SaycheeseDGTL Air Jordan 12s University Gold to release July 18th for 190 ,"{'saycheesedgtl': 1, 'air': 1, 'jordan': 1, '12s': 1, 'university': 1, 'gold': 1, 'to': 1, 'release': 1, 'july': 1, '18th': 1, 'for': 1, '190': 1}",{'gold': 1},positive
393, JamarianSamuel Very Blessed to receive an offer from Jackson State University  bradyack BiggggDaveeee jacksonstatefb ,"{'jamariansamuel': 1, 'very': 1, 'blessed': 1, 'to': 1, 'receive': 1, 'an': 1, 'offer': 1, 'from': 1, 'jackson': 1, 'state': 1, 'university': 1, 'bradyack': 1, 'biggggdaveeee': 1, 'jacksonstatefb': 1}",{},neutral
394, KTruthTalk Why does California have low infection amp death rates for the coronavirus Simple Not Social Spacing Herd ImmunityTruth,"{'ktruthtalk': 1, 'why': 1, 'does': 1, 'california': 1, 'have': 1, 'low': 1, 'infection': 1, 'amp': 1, 'death': 1, 'rates': 1, 'for': 1, 'the': 1, 'coronavirus': 1, 'simple': 1, 'not': 1, 'social': 1, 'spacing': 1, 'herd': 1, 'immunitytruth': 1}","{'infection': 1, 'death': 1}",negative
395, dubumochi a kn serye where dj is a barista who usually takes kaths orders in the university coffee shop he starts to notice that her,"{'dubumochi': 1, 'a': 2, 'kn': 1, 'serye': 1, 'where': 1, 'dj': 1, 'is': 1, 'barista': 1, 'who': 1, 'usually': 1, 'takes': 1, 'kaths': 1, 'orders': 1, 'in': 1, 'the': 1, 'university': 1, 'coffee': 1, 'shop': 1, 'he': 1, 'starts': 1, 'to': 1, 'notice': 1, 'that': 1, 'her': 1}",{},neutral
396,If this lasts nine months to a year then were dead And the comeback is going to be long and hard and painful ,"{'if': 1, 'this': 1, 'lasts': 1, 'nine': 1, 'months': 1, 'to': 2, 'a': 1, 'year': 1, 'then': 1, 'were': 1, 'dead': 1, 'and': 3, 'the': 1, 'comeback': 1, 'is': 1, 'going': 1, 'be': 1, 'long': 1, 'hard': 1, 'painful': 1}","{'dead': 1, 'hard': 1, 'painful': 1}",negative
397, FEUCSO The FEU Central Student Organization has sent a letter to the University President Dr Michael Alba containing the results o,"{'feucso': 1, 'the': 3, 'feu': 1, 'central': 1, 'student': 1, 'organization': 1, 'has': 1, 'sent': 1, 'a': 1, 'letter': 1, 'to': 1, 'university': 1, 'president': 1, 'dr': 1, 'michael': 1, 'alba': 1, 'containing': 1, 'results': 1, 'o': 1}",{},neutral
398, Nakulluhera NeverEatMeat NBT news paper on10apr2020 india  Mr Mark Rowlands is Professor of Philosophy at the University of,"{'nakulluhera': 1, 'nevereatmeat': 1, 'nbt': 1, 'news': 1, 'paper': 1, 'on10apr2020': 1, 'india': 1, 'mr': 1, 'mark': 1, 'rowlands': 1, 'is': 1, 'professor': 1, 'of': 2, 'philosophy': 1, 'at': 1, 'the': 1, 'university': 1}",{},neutral
399, MSNBC Liberty University presses charges against journalists who covered campus being open during outbreak ,"{'msnbc': 1, 'liberty': 1, 'university': 1, 'presses': 1, 'charges': 1, 'against': 1, 'journalists': 1, 'who': 1, 'covered': 1, 'campus': 1, 'being': 1, 'open': 1, 'during': 1, 'outbreak': 1}","{'liberty': 1, 'outbreak': 1}",neutral
400, CNN The United States is reporting more coronavirus deaths than any country in the world surpassing Italy after the death toll climbe,"{'cnn': 1, 'the': 3, 'united': 1, 'states': 1, 'is': 1, 'reporting': 1, 'more': 1, 'coronavirus': 1, 'deaths': 1, 'than': 1, 'any': 1, 'country': 1, 'in': 1, 'world': 1, 'surpassing': 1, 'italy': 1, 'after': 1, 'death': 1, 'toll': 1, 'climbe': 1}","{'death': 1, 'toll': 1}",negative
401,joshuahjeaton CPHOCanada They could do it at the QEII hospital in Halifax or Dalhousie university,"{'joshuahjeaton': 1, 'cphocanada': 1, 'they': 1, 'could': 1, 'do': 1, 'it': 1, 'at': 1, 'the': 1, 'qeii': 1, 'hospital': 1, 'in': 1, 'halifax': 1, 'or': 1, 'dalhousie': 1, 'university': 1}",{},neutral
402,TrentCapelli Nope  not asking that But really really hoping our friends at Dalhousie University come up with the ,"{'trentcapelli': 1, 'nope': 1, 'not': 1, 'asking': 1, 'that': 1, 'but': 1, 'really': 2, 'hoping': 1, 'our': 1, 'friends': 1, 'at': 1, 'dalhousie': 1, 'university': 1, 'come': 1, 'up': 1, 'with': 1, 'the': 1}",{},neutral
403, DalGazette The Dalhousie University Tigers mens basketball team made history this season when they won a U Sports silver medal to cap,"{'dalgazette': 1, 'the': 1, 'dalhousie': 1, 'university': 1, 'tigers': 1, 'mens': 1, 'basketball': 1, 'team': 1, 'made': 1, 'history': 1, 'this': 1, 'season': 1, 'when': 1, 'they': 1, 'won': 1, 'a': 1, 'u': 1, 'sports': 1, 'silver': 1, 'medal': 1, 'to': 1, 'cap': 1}",{'won': 1},positive
404, DalGazette The Dalhousie University Tigers mens basketball team made history this season when they won a U Sports silver medal to cap,"{'dalgazette': 1, 'the': 1, 'dalhousie': 1, 'university': 1, 'tigers': 1, 'mens': 1, 'basketball': 1, 'team': 1, 'made': 1, 'history': 1, 'this': 1, 'season': 1, 'when': 1, 'they': 1, 'won': 1, 'a': 1, 'u': 1, 'sports': 1, 'silver': 1, 'medal': 1, 'to': 1, 'cap': 1}",{'won': 1},positive
405, DalGazette The Dalhousie University Tigers mens basketball team made history this season when they won a U Sports silver medal to cap,"{'dalgazette': 1, 'the': 1, 'dalhousie': 1, 'university': 1, 'tigers': 1, 'mens': 1, 'basketball': 1, 'team': 1, 'made': 1, 'history': 1, 'this': 1, 'season': 1, 'when': 1, 'they': 1, 'won': 1, 'a': 1, 'u': 1, 'sports': 1, 'silver': 1, 'medal': 1, 'to': 1, 'cap': 1}",{'won': 1},positive
406, CBCNS Dalhousie medical students gather protective equipment for healthcare workers  ,"{'cbcns': 1, 'dalhousie': 1, 'medical': 1, 'students': 1, 'gather': 1, 'protective': 1, 'equipment': 1, 'for': 1, 'healthcare': 1, 'workers': 1}",{'protective': 1},positive
407,The Dalhousie University Tigers mens basketball team made history this season when they won a U Sports silver meda ,"{'the': 1, 'dalhousie': 1, 'university': 1, 'tigers': 1, 'mens': 1, 'basketball': 1, 'team': 1, 'made': 1, 'history': 1, 'this': 1, 'season': 1, 'when': 1, 'they': 1, 'won': 1, 'a': 1, 'u': 1, 'sports': 1, 'silver': 1, 'meda': 1}",{'won': 1},positive
408, CBCNS Dalhousie medical students gather protective equipment for healthcare workers  ,"{'cbcns': 1, 'dalhousie': 1, 'medical': 1, 'students': 1, 'gather': 1, 'protective': 1, 'equipment': 1, 'for': 1, 'healthcare': 1, 'workers': 1}",{'protective': 1},positive
409,Anyone who would like to donate items can reach the volunteers via email at ppehalifaxdrivegmailcomTo read th ,"{'anyone': 1, 'who': 1, 'would': 1, 'like': 1, 'to': 1, 'donate': 1, 'items': 1, 'can': 1, 'reach': 1, 'the': 1, 'volunteers': 1, 'via': 1, 'email': 1, 'at': 1, 'ppehalifaxdrivegmailcomto': 1, 'read': 1, 'th': 1}",{'like': 1},positive
410, CBCNS Dalhousie medical students gather protective equipment for healthcare workers  ,"{'cbcns': 1, 'dalhousie': 1, 'medical': 1, 'students': 1, 'gather': 1, 'protective': 1, 'equipment': 1, 'for': 1, 'healthcare': 1, 'workers': 1}",{'protective': 1},positive
411,Proud of my daughter Kennedy playing for University of Dalhousie This is their second year and she was top scorer ,"{'proud': 1, 'of': 2, 'my': 1, 'daughter': 1, 'kennedy': 1, 'playing': 1, 'for': 1, 'university': 1, 'dalhousie': 1, 'this': 1, 'is': 1, 'their': 1, 'second': 1, 'year': 1, 'and': 1, 'she': 1, 'was': 1, 'top': 1, 'scorer': 1}","{'proud': 1, 'top': 1}",positive
412, halifaxnews Dalhousie medical students gather protective equipment for healthcare workers ,"{'halifaxnews': 1, 'dalhousie': 1, 'medical': 1, 'students': 1, 'gather': 1, 'protective': 1, 'equipment': 1, 'for': 1, 'healthcare': 1, 'workers': 1}",{'protective': 1},positive
413, CBCNS Dalhousie medical students gather protective equipment for healthcare workers  ,"{'cbcns': 1, 'dalhousie': 1, 'medical': 1, 'students': 1, 'gather': 1, 'protective': 1, 'equipment': 1, 'for': 1, 'healthcare': 1, 'workers': 1}",{'protective': 1},positive
414,Dalhousie medical students gather protective equipment for healthcare workers ,"{'dalhousie': 1, 'medical': 1, 'students': 1, 'gather': 1, 'protective': 1, 'equipment': 1, 'for': 1, 'healthcare': 1, 'workers': 1}",{'protective': 1},positive
415,Dalhousie medical students gather protective equipment for healthcare workers  ,"{'dalhousie': 1, 'medical': 1, 'students': 1, 'gather': 1, 'protective': 1, 'equipment': 1, 'for': 1, 'healthcare': 1, 'workers': 1}",{'protective': 1},positive
416,picardonhealth Of noteWill Canada have enough critical care bedsA modelling study by researchers at Dalhous ,"{'picardonhealth': 1, 'of': 1, 'notewill': 1, 'canada': 1, 'have': 1, 'enough': 1, 'critical': 1, 'care': 1, 'bedsa': 1, 'modelling': 1, 'study': 1, 'by': 1, 'researchers': 1, 'at': 1, 'dalhous': 1}","{'enough': 1, 'critical': 1}",neutral
417,Of noteWill Canada have enough critical care bedsA modelling study by researchers at Dalhousie University foun ,"{'of': 1, 'notewill': 1, 'canada': 1, 'have': 1, 'enough': 1, 'critical': 1, 'care': 1, 'bedsa': 1, 'modelling': 1, 'study': 1, 'by': 1, 'researchers': 1, 'at': 1, 'dalhousie': 1, 'university': 1, 'foun': 1}","{'enough': 1, 'critical': 1}",neutral
418,acoyne StephenMcNeil JustinTrudeau But a convicted terrorist can not only be allowed through our airport he was ,"{'acoyne': 1, 'stephenmcneil': 1, 'justintrudeau': 1, 'but': 1, 'a': 1, 'convicted': 1, 'terrorist': 1, 'can': 1, 'not': 1, 'only': 1, 'be': 1, 'allowed': 1, 'through': 1, 'our': 1, 'airport': 1, 'he': 1, 'was': 1}",{},neutral
419, CubaReport John Kirk Dalhousie University Interview with WPReview Bucking US Pressure CoronavirusAfflicted Countries Welcome Ai,"{'cubareport': 1, 'john': 1, 'kirk': 1, 'dalhousie': 1, 'university': 1, 'interview': 1, 'with': 1, 'wpreview': 1, 'bucking': 1, 'us': 1, 'pressure': 1, 'coronavirusafflicted': 1, 'countries': 1, 'welcome': 1, 'ai': 1}",{'welcome': 1},positive
